,Date,Sup.,Mich.,Huron,Erie,Ont.,St.Clr
455,1996/3/31 0:00,0.2,0.62,0.2,0.2,0.93,0.2
456,1996/4/1 0:00,0.2,0.55,0.2,0.2,0.77,0.2
457,1996/4/2 0:00,0.2,0.55,0.2,0.2,0.86,0.2
458,1996/4/3 0:00,0.2,0.58,0.2,0.2,0.89,1.61
459,1996/4/4 0:00,0.2,0.6,0.2,0.2,0.86,0.2
460,1996/4/5 0:00,0.2,0.65,0.33,0.2,0.84,0.2
461,1996/4/6 0:00,0.2,0.69,0.3,0.2,0.86,0.2
462,1996/4/7 0:00,0.2,0.79,0.29,0.2,0.92,0.2
463,1996/4/8 0:00,0.2,0.83,0.33,0.2,1.07,0.2
464,1996/4/9 0:00,0.2,0.82,0.31,0.2,1.14,0.2
465,1996/4/10 0:00,0.2,0.74,0.35,0.2,1.42,0.2
466,1996/4/11 0:00,0.2,0.66,0.33,0.2,1.46,0.2
467,1996/4/12 0:00,0.2,0.74,0.34,0.56,1.47,0.2
468,1996/4/13 0:00,0.2,0.75,0.33,0.54,1.46,0.2
469,1996/4/14 0:00,0.2,0.78,0.32,0.54,1.45,0.2
470,1996/4/15 0:00,0.2,0.81,0.27,0.56,1.45,0.2
471,1996/4/16 0:00,0.2,0.83,0.25,0.56,1.45,0.2
472,1996/4/17 0:00,0.26,0.74,0.32,1.29,1.46,0.2
473,1996/4/18 0:00,0.25,0.74,0.32,1.32,1.42,0.2
474,1996/4/19 0:00,0.26,0.77,0.4,2.01,1.82,0.2
475,1996/4/20 0:00,0.25,0.79,0.43,2.39,1.88,0.2
476,1996/4/21 0:00,0.25,0.83,0.45,2.76,1.91,0.2
477,1996/4/22 0:00,0.25,0.91,0.55,3.26,1.88,0.2
478,1996/4/23 0:00,0.24,1,0.55,3.33,1.85,0.2
479,1996/4/24 0:00,0.27,1.15,0.64,3.66,1.82,0.2
480,1996/4/25 0:00,0.31,1.28,0.62,3.73,1.73,0.2
481,1996/4/26 0:00,0.4,1.47,0.69,3.87,1.64,0.2
482,1996/4/27 0:00,0.45,1.57,0.76,3.85,1.57,0.2
483,1996/4/28 0:00,0.4,1.51,0.86,3.97,1.45,0.2
484,1996/4/29 0:00,0.44,1.49,1.08,4.11,1.56,0.2
485,1996/4/30 0:00,0.45,1.44,1,4.26,1.55,0.2
486,1996/5/1 0:00,0.48,1.46,0.98,4.4,1.52,0.2
487,1996/5/2 0:00,0.48,1.51,0.96,4.49,1.6,0.2
488,1996/5/3 0:00,0.51,1.73,1.15,4.75,1.75,5.57
489,1996/5/4 0:00,0.5,1.8,1.19,5.12,1.93,6.19
490,1996/5/5 0:00,0.6,1.87,1.24,5.44,2.11,6.48
491,1996/5/6 0:00,0.74,2.03,1.41,5.75,2.36,6.7
492,1996/5/7 0:00,0.69,2.18,1.54,5.92,2.32,6.83
493,1996/5/8 0:00,0.67,2.27,1.64,6.07,2.66,6.87
494,1996/5/9 0:00,0.65,2.4,1.69,6.49,2.76,7.22
495,1996/5/10 0:00,0.68,2.53,1.75,6.8,2.81,7.52
496,1996/5/11 0:00,0.64,2.59,1.69,6.97,2.87,7.79
497,1996/5/12 0:00,0.72,2.6,1.7,7.18,2.95,8.19
498,1996/5/13 0:00,0.85,2.63,1.9,7.35,3.01,8.15
499,1996/5/14 0:00,1.01,2.68,2.13,7.64,3.11,8.22
500,1996/5/15 0:00,0.92,3.11,2.4,8.15,3.22,8.48
501,1996/5/16 0:00,0.93,3.47,2.7,8.76,3.68,9.28
502,1996/5/17 0:00,1.04,3.88,3.13,9.77,4.25,10.83
503,1996/5/18 0:00,1.09,3.96,3.41,10.25,4.52,11.58
504,1996/5/19 0:00,1.11,3.95,3.58,10.1,4.52,11.77
505,1996/5/20 0:00,1.29,3.98,3.59,10.2,4.49,12.79
506,1996/5/21 0:00,1.3,3.96,3.38,10.38,4.51,13.61
507,1996/5/22 0:00,1.37,3.9,3.63,10.57,4.58,13.81
508,1996/5/23 0:00,1.45,4.07,3.72,10.63,4.66,13.48
509,1996/5/24 0:00,1.62,4.11,3.62,10.53,4.57,13.34
510,1996/5/25 0:00,1.63,4.22,3.91,10.68,4.61,13.23
511,1996/5/26 0:00,1.6,4.31,4,10.92,5.22,12.88
512,1996/5/27 0:00,1.38,4.28,4.09,10.78,5.43,12.64
513,1996/5/28 0:00,1.46,4.36,4.14,10.65,5.55,12.66
514,1996/5/29 0:00,2.02,4.25,4.1,10.56,5.37,12.56
515,1996/5/30 0:00,1.77,4.76,4.35,10.66,5.18,12.78
516,1996/5/31 0:00,1.56,4.98,4.67,11.52,5.39,13.39
517,1996/6/1 0:00,1.8,5.27,4.83,12,5.84,13.73
518,1996/6/2 0:00,1.9,5.18,5.08,12.32,6.21,13.76
519,1996/6/3 0:00,2.01,5.3,5.33,12.65,6.65,13.81
520,1996/6/4 0:00,2.08,5.54,5.68,12.86,7.21,13.85
521,1996/6/5 0:00,2.19,5.79,6.08,13.07,7.74,13.89
522,1996/6/6 0:00,2.33,6.14,6.39,13.2,8.12,14.33
523,1996/6/7 0:00,2.48,6.47,6.67,13.67,8.58,14.96
524,1996/6/8 0:00,2.86,6.86,7.11,14.17,9.19,15.63
525,1996/6/9 0:00,2.77,7.2,7.53,14.69,9.82,16.28
526,1996/6/10 0:00,3.12,7.57,7.91,15.24,10.69,16.88
527,1996/6/11 0:00,3.49,7.94,8.25,15.82,11.32,17.42
528,1996/6/12 0:00,3.66,8.38,8.95,16.38,11.66,18.19
529,1996/6/13 0:00,3.58,8.91,9.38,16.89,11.97,18.61
530,1996/6/14 0:00,3.33,8.85,9.45,17.53,12,19.26
531,1996/6/15 0:00,3.35,8.59,9.05,18.42,12.03,20
532,1996/6/16 0:00,3.46,9.12,9.02,18.91,11.96,19.92
533,1996/6/17 0:00,3.57,9.25,9.02,18.95,11.91,19.79
534,1996/6/18 0:00,3.71,9.39,9.05,18.82,11.88,19.64
535,1996/6/19 0:00,3.75,9.53,9.07,18.71,11.86,19.49
536,1996/6/20 0:00,3.72,9.73,9.09,18.58,11.79,19.43
537,1996/6/21 0:00,3.87,9.8,9.08,18.65,11.72,19.26
538,1996/6/22 0:00,3.86,9.84,9.04,18.78,11.68,19.53
539,1996/6/23 0:00,3.86,9.86,9,19.08,11.42,19.99
540,1996/6/24 0:00,3.91,9.9,9.04,19.49,11.97,20.36
541,1996/6/25 0:00,4.04,9.98,9.04,18.81,12.43,19.78
542,1996/6/26 0:00,4.48,10.65,10.03,18.95,13.25,19.81
543,1996/6/27 0:00,5.01,11.58,11.01,19.37,13.82,20.5
544,1996/6/28 0:00,5.27,12.3,11.52,19.8,14.35,20.96
545,1996/6/29 0:00,5.08,13.51,11.5,20.21,14.62,21.34
546,1996/6/30 0:00,4.59,13.2,11.4,20.63,14.88,21.64
547,1996/7/1 0:00,4.85,13.6,11.34,20.43,14.95,21.56
548,1996/7/2 0:00,4.94,13.17,11.68,20.86,15.47,21.72
549,1996/7/3 0:00,4.89,12.39,11.26,20.45,15.45,21.09
550,1996/7/4 0:00,5.14,12.44,11.08,19.96,15.42,20.49
551,1996/7/5 0:00,5.42,13.16,11.65,19.9,15.46,20.93
552,1996/7/6 0:00,5.38,14.05,11.92,20.19,15.58,21
553,1996/7/7 0:00,5.26,14.76,12.03,20.69,15.66,21.05
554,1996/7/8 0:00,5.28,14.71,12.03,20.65,15.72,21.05
555,1996/7/9 0:00,5.17,14.13,12.09,20.76,15.71,21.01
556,1996/7/10 0:00,5.5,14.22,12.38,20.74,15.41,20.58
557,1996/7/11 0:00,5.65,14.43,12.75,20.5,15.34,20.43
558,1996/7/12 0:00,5.73,14.76,13.25,21.2,16.19,20.82
559,1996/7/13 0:00,5.83,15.13,13.77,21.54,16.68,21.12
560,1996/7/14 0:00,5.96,15.43,14.24,21.94,17.14,21.41
561,1996/7/15 0:00,6.03,15.63,14.7,21.94,17.31,21.67
562,1996/7/16 0:00,6.18,16.12,15.2,21.67,17.55,21.94
563,1996/7/17 0:00,6.61,16.33,15.63,21.75,18.11,22.3
564,1996/7/18 0:00,6.67,16.07,15.95,21.84,18.46,22.57
565,1996/7/19 0:00,6.44,15.63,15.14,21.95,17.47,22.61
566,1996/7/20 0:00,6.61,15.59,14.78,21.45,16.61,21.71
567,1996/7/21 0:00,6.75,15.84,15.11,21.29,16.54,21.43
568,1996/7/22 0:00,6.75,15.58,15.47,21.83,17.3,21.71
569,1996/7/23 0:00,6.86,15.83,15.65,22.13,18.42,21.97
570,1996/7/24 0:00,6.99,16.42,16.22,22.09,18.59,22.35
571,1996/7/25 0:00,7.12,16.75,16.24,22.01,18.68,21.7
572,1996/7/26 0:00,7.23,16.89,16.08,21.93,18.46,21.75
573,1996/7/27 0:00,7.43,17.26,16.13,22.22,18.38,22.07
574,1996/7/28 0:00,7.66,17.9,16.5,22.68,18.59,22.19
575,1996/7/29 0:00,7.9,18.02,16.79,22.54,19.28,21.84
576,1996/7/30 0:00,8.11,18.12,16.96,22.08,19.56,21.49
577,1996/7/31 0:00,8.4,18.28,17.28,22,19.73,21.26
578,1996/8/1 0:00,8.44,18.56,17.58,22.38,19.74,21.47
579,1996/8/2 0:00,9.71,19.02,17.67,22.8,19.79,22.51
580,1996/8/3 0:00,9.47,19.21,18.31,22.89,20.8,22.29
581,1996/8/4 0:00,9.73,19.77,18.74,23.35,21.49,22.58
582,1996/8/5 0:00,9.93,20.04,18.54,22.96,21.69,22.47
583,1996/8/6 0:00,10.09,20.58,19.22,23.7,21.96,23.42
584,1996/8/7 0:00,9.73,20.81,19.58,24.33,22.75,23.83
585,1996/8/8 0:00,9.11,20.5,19.5,24.16,22.31,23.65
586,1996/8/9 0:00,9.35,20.02,18.97,23.99,21.77,23.42
587,1996/8/10 0:00,10.11,20.17,19.04,23.68,21.48,23.41
588,1996/8/11 0:00,10.53,20.23,18.65,23.88,20.84,23.38
589,1996/8/12 0:00,10.56,20.46,19,23.68,21.06,23.18
590,1996/8/13 0:00,10.96,20.61,19.35,23.54,21.28,22.93
591,1996/8/14 0:00,11.05,20.48,19.19,23.56,21.48,22.35
592,1996/8/15 0:00,11.11,20.23,19.22,23.36,21.69,22.47
593,1996/8/16 0:00,11.3,20.38,19.12,23.24,21.59,22.76
594,1996/8/17 0:00,11.15,20.69,19.39,23.21,21.69,23.18
595,1996/8/18 0:00,11.57,20.59,19.39,23.35,21.52,22.4
596,1996/8/19 0:00,12.23,21.22,19.59,23.7,21.49,22.84
597,1996/8/20 0:00,11.86,21.36,19.52,23.75,22.02,23.14
598,1996/8/21 0:00,12.05,21.32,19.67,23.84,22.31,23.47
599,1996/8/22 0:00,12.27,21.53,19.8,23.83,22.46,23.44
600,1996/8/23 0:00,12.37,21.34,19.81,24.02,22.88,23.31
601,1996/8/24 0:00,13.11,21.56,20.04,23.99,23.04,23
602,1996/8/25 0:00,12.88,21.31,20.06,24.43,23.06,23.33
603,1996/8/26 0:00,12.72,21.22,19.64,24.11,22.25,22.92
604,1996/8/27 0:00,12.77,21.16,19.4,23.77,21.84,23
605,1996/8/28 0:00,13.11,21.11,19.57,23.67,21.84,22.73
606,1996/8/29 0:00,13.21,21.32,19.49,24,22.01,23.24
607,1996/8/30 0:00,13.78,21.44,19.78,23.98,22.21,23.49
608,1996/8/31 0:00,14.27,21.27,20.03,24.08,22.05,23.74
609,1996/9/1 0:00,14.53,21.24,19.93,23.97,22.26,23.33
610,1996/9/2 0:00,14.95,21.46,20.3,23.75,22.13,23.59
611,1996/9/3 0:00,15.51,21.88,20.68,24.07,22.25,23.56
612,1996/9/4 0:00,15.69,22.19,20.99,24.05,22.78,23.55
613,1996/9/5 0:00,16.05,22.23,21.15,23.95,22.61,23.71
614,1996/9/6 0:00,15.99,22.45,21.23,23.7,22.27,23.86
615,1996/9/7 0:00,16.73,22.55,21.22,23.42,22.05,23.65
616,1996/9/8 0:00,16.45,22.68,21.06,23.1,21.8,23.18
617,1996/9/9 0:00,15.98,22.45,20.75,22.82,21.46,22.11
618,1996/9/10 0:00,15.57,22.09,20.42,22.77,21.25,21.58
619,1996/9/11 0:00,15.12,21.52,20.31,23.04,20.94,22.6
620,1996/9/12 0:00,14.16,20.43,19.81,22.96,20.83,22.38
621,1996/9/13 0:00,13.17,19.16,19.14,22.44,20.4,21.47
622,1996/9/14 0:00,12.59,17.94,18.48,21.88,19.92,20.42
623,1996/9/15 0:00,12.07,16.82,17.84,21.34,19.53,19.52
624,1996/9/16 0:00,11.58,15.89,17.3,20.81,19.11,18.62
625,1996/9/17 0:00,11.47,15.3,16.97,20.29,18.69,17.96
626,1996/9/18 0:00,11.44,14.98,16.76,19.86,18.34,18.14
627,1996/9/19 0:00,11.32,14.81,16.69,19.87,18.25,18.26
628,1996/9/20 0:00,11.69,15.24,16.51,19.18,17.95,17.6
629,1996/9/21 0:00,11.8,15.31,16.38,19.19,17.87,17.45
630,1996/9/22 0:00,11.7,15.4,16.31,19.03,17.32,17.46
631,1996/9/23 0:00,11.62,15.47,16.31,18.88,17.12,17.51
632,1996/9/24 0:00,11.55,15.55,16.2,18.78,16.9,17.55
633,1996/9/25 0:00,11.44,15.47,15.91,18.62,16.52,17.13
634,1996/9/26 0:00,11.22,15.1,15.55,18.47,16.29,16.85
635,1996/9/27 0:00,10.98,14.89,15.21,18.29,16.09,16.66
636,1996/9/28 0:00,10.72,14.74,14.85,18.13,15.9,16.51
637,1996/9/29 0:00,10.55,14.64,14.5,17.98,15.72,16.33
638,1996/9/30 0:00,10.44,14.58,14.18,18,15.76,16.32
639,1996/10/1 0:00,10.24,14.43,13.96,18.36,15.97,16.57
640,1996/10/2 0:00,9.94,14.26,13.59,18.09,15.87,16.14
641,1996/10/3 0:00,9.55,13.97,13.18,17.71,15.09,15.74
642,1996/10/4 0:00,9.4,13.75,12.98,17.48,14.92,15.5
643,1996/10/5 0:00,9.28,13.58,12.89,17.4,14.71,15.11
644,1996/10/6 0:00,9.08,13.39,12.71,17.2,14.5,14.96
645,1996/10/7 0:00,8.93,13.18,12.42,16.95,14.07,14.82
646,1996/10/8 0:00,8.82,12.96,12.21,16.72,13.88,14.38
647,1996/10/9 0:00,8.73,12.71,12.01,16.49,13.68,13.9
648,1996/10/10 0:00,8.63,12.46,11.8,16.26,13.46,13.42
649,1996/10/11 0:00,8.48,12.29,11.59,16.09,13.4,12.98
650,1996/10/12 0:00,8.42,12.11,11.42,15.96,13.22,12.93
651,1996/10/13 0:00,8.48,12.24,11.4,15.91,13.09,12.97
652,1996/10/14 0:00,8.35,12.45,11.39,15.79,12.96,13.19
653,1996/10/15 0:00,8.13,12.33,11.3,15.58,13.03,12.84
654,1996/10/16 0:00,8.18,12.28,11.28,15.58,12.75,13.16
655,1996/10/17 0:00,8.26,12.3,11.23,15.96,12.7,13.58
656,1996/10/18 0:00,8.1,12,11.11,15.94,12.52,13.4
657,1996/10/19 0:00,8.03,11.84,10.97,15.63,12.31,13.12
658,1996/10/20 0:00,7.93,11.72,10.85,15.35,12.13,12.87
659,1996/10/21 0:00,7.84,11.6,10.76,15.08,11.93,12.63
660,1996/10/22 0:00,7.77,11.52,10.66,14.82,11.73,12.37
661,1996/10/23 0:00,7.7,11.37,10.57,14.53,11.52,12.14
662,1996/10/24 0:00,7.68,11.19,10.46,14.21,11.32,11.89
663,1996/10/25 0:00,7.62,11.12,10.37,14.16,11.3,11.64
664,1996/10/26 0:00,7.57,10.95,10.3,13.64,11.07,11.31
665,1996/10/27 0:00,7.56,11.08,10.11,12.82,10.81,11.61
666,1996/10/28 0:00,7.45,11.27,10.04,12.5,10.73,12.05
667,1996/10/29 0:00,7.36,10.65,9.91,13.75,11.23,11.48
668,1996/10/30 0:00,7.2,10.15,9.78,13.53,11.07,10.99
669,1996/10/31 0:00,7,9.64,9.44,13.12,10.69,10.19
670,1996/11/1 0:00,6.7,9.41,9.17,12.63,9.74,9.36
671,1996/11/2 0:00,6.41,9.22,8.93,12.24,9.13,8.64
672,1996/11/3 0:00,6.15,9.08,8.72,11.85,8.78,8.12
673,1996/11/4 0:00,5.93,8.82,8.59,11.55,8.66,7.8
674,1996/11/5 0:00,5.82,8.72,8.5,11.42,8.62,7.53
675,1996/11/6 0:00,5.69,8.6,8.43,11.3,8.56,7.32
676,1996/11/7 0:00,5.57,8.49,8.33,11.08,8.58,7.09
677,1996/11/8 0:00,5.49,8.58,8.19,10.72,8.45,6.88
678,1996/11/9 0:00,5.43,8.53,8.05,10.43,8.2,6.64
679,1996/11/10 0:00,5.33,8.48,7.91,10.19,8.15,6.41
680,1996/11/11 0:00,5.23,8.24,7.7,9.97,8.12,6.2
681,1996/11/12 0:00,5.13,7.97,7.53,9.73,7.98,5.89
682,1996/11/13 0:00,5.03,7.72,7.33,9.44,7.85,5.28
683,1996/11/14 0:00,4.93,7.53,7.19,9.07,7.82,4.72
684,1996/11/15 0:00,4.83,7.34,7.04,8.8,7.8,4.38
685,1996/11/16 0:00,4.73,7.15,6.91,8.71,7.88,4.47
686,1996/11/17 0:00,4.63,7.01,6.82,8.55,7.8,4.52
687,1996/11/18 0:00,4.52,6.89,6.73,8.45,7.78,4.5
688,1996/11/19 0:00,4.42,6.79,6.66,8.24,7.71,4.33
689,1996/11/20 0:00,4.35,6.69,6.55,8,7.65,4.07
690,1996/11/21 0:00,4.26,6.55,6.38,7.77,7.59,3.06
691,1996/11/22 0:00,4.18,6.44,6.25,7.55,7.51,2.84
692,1996/11/23 0:00,4.1,6.35,6.13,7.36,7.42,2.71
693,1996/11/24 0:00,4.02,6.26,6.02,7.17,7.31,2.6
694,1996/11/25 0:00,3.93,6.18,5.84,6.96,7.17,2.45
695,1996/11/26 0:00,3.83,6.11,5.64,6.78,7.03,2.29
696,1996/11/27 0:00,3.65,5.83,5.44,6.66,6.91,2.08
697,1996/11/28 0:00,3.52,5.7,5.18,6.2,6.79,1.7
698,1996/11/29 0:00,3.41,5.6,4.94,5.96,6.67,1.27
699,1996/11/30 0:00,3.31,5.52,4.72,5.74,6.56,1.16
700,1996/12/1 0:00,3.19,5.41,4.54,5.62,6.44,1.28
701,1996/12/2 0:00,3.1,5.3,4.39,5.53,6.32,1.56
702,1996/12/3 0:00,3.02,5.22,4.25,5.43,6.19,1.97
703,1996/12/4 0:00,2.94,5.14,4.14,5.34,6.08,2.34
704,1996/12/5 0:00,2.86,5.07,4.09,5.35,6.02,2.54
705,1996/12/6 0:00,2.78,4.96,4.07,5.28,5.94,2.63
706,1996/12/7 0:00,2.7,4.84,4.06,5.21,5.85,2.7
707,1996/12/8 0:00,2.63,4.84,4.09,5.14,5.81,2.73
708,1996/12/9 0:00,2.56,4.85,4.12,5.04,5.79,2.69
709,1996/12/10 0:00,2.58,4.85,4.14,4.93,5.78,2.69
710,1996/12/11 0:00,2.57,4.79,4.16,4.87,5.77,2.66
711,1996/12/12 0:00,2.58,4.76,4.34,4.85,5.76,2.61
712,1996/12/13 0:00,2.59,4.72,4.56,4.92,5.79,2.47
713,1996/12/14 0:00,2.6,4.71,4.7,4.94,5.82,2.38
714,1996/12/15 0:00,2.61,4.68,4.77,4.94,5.85,2.33
715,1996/12/16 0:00,2.62,4.63,4.82,4.91,5.85,2.27
716,1996/12/17 0:00,2.65,4.61,4.85,4.84,5.84,2.12
717,1996/12/18 0:00,2.54,4.5,4.72,4.69,5.82,0.2
718,1996/12/19 0:00,2.47,4.38,4.58,4.55,5.78,0.2
719,1996/12/20 0:00,2.42,4.27,4.45,4.41,5.68,0.2
720,1996/12/21 0:00,2.34,4.15,4.32,4.28,5.59,0.2
721,1996/12/22 0:00,2.27,4.04,4.22,4.15,5.52,0.2
722,1996/12/23 0:00,2.21,3.94,4.11,4.03,5.37,0.2
723,1996/12/24 0:00,2.18,3.85,4.02,3.92,5.22,0.2
724,1996/12/25 0:00,1.94,3.65,3.67,3.67,5.09,0.2
725,1996/12/26 0:00,1.77,3.48,3.42,3.46,4.98,0.2
726,1996/12/27 0:00,1.63,3.34,3.21,3.28,4.87,0.2
727,1996/12/28 0:00,1.51,3.2,3.01,3.12,4.76,0.2
728,1996/12/29 0:00,1.4,3.11,2.83,2.99,4.65,0.2
729,1996/12/30 0:00,1.31,3.04,2.68,2.88,4.57,0.2
730,1996/12/31 0:00,1.24,2.98,2.59,2.79,4.49,0.01
731,1997/1/1 0:00,1.17,2.91,2.45,2.72,4.4,0.2
732,1997/1/2 0:00,1.12,2.85,2.33,2.66,4.32,0.2
733,1997/1/3 0:00,1.07,2.81,2.23,2.61,4.24,0.2
734,1997/1/4 0:00,1.03,2.74,2.06,2.58,4.16,0.2
735,1997/1/5 0:00,1.01,2.64,1.96,2.55,4.08,0.2
736,1997/1/6 0:00,0.99,2.59,1.87,2.52,3.9,0.2
737,1997/1/7 0:00,1.05,2.57,1.77,2.49,3.53,0.2
738,1997/1/8 0:00,1.07,2.5,1.69,2.49,3.42,0.2
739,1997/1/9 0:00,1.1,2.46,1.64,2.47,3.39,0.2
740,1997/1/10 0:00,1.12,2.42,1.6,2.46,3.37,0.2
741,1997/1/11 0:00,1.1,2.12,1.51,1.82,3.16,0.2
742,1997/1/12 0:00,1.07,1.97,1.44,1.48,3.06,0.2
743,1997/1/13 0:00,1.18,1.82,1.39,1.29,2.97,0.2
744,1997/1/14 0:00,1.23,1.77,1.35,1.17,2.77,0.2
745,1997/1/15 0:00,1.15,1.69,1.26,0.2,2.6,0.2
746,1997/1/16 0:00,1.11,1.68,1.21,0.2,2.48,0.2
747,1997/1/17 0:00,1.08,1.81,1.16,0.2,2.36,0.2
748,1997/1/18 0:00,0.99,1.64,0.9,0.2,2.11,0.2
749,1997/1/19 0:00,1.1,1.58,0.84,0.2,2.12,0.2
750,1997/1/20 0:00,1.1,1.52,0.81,0.2,2.13,0.2
751,1997/1/21 0:00,1.11,1.48,0.81,0.2,2.14,0.2
752,1997/1/22 0:00,1.07,1.27,0.74,0.2,1.91,0.2
753,1997/1/23 0:00,1.03,1.22,0.71,0.2,1.84,0.2
754,1997/1/24 0:00,0.99,1.25,0.7,0.2,1.8,0.2
755,1997/1/25 0:00,0.9,1.24,0.59,0.2,1.68,0.2
756,1997/1/26 0:00,0.82,1.21,0.54,0.2,1.54,0.2
757,1997/1/27 0:00,0.78,1.21,0.53,0.2,1.49,0.2
758,1997/1/28 0:00,0.75,1.2,0.52,0.2,1.49,0.2
759,1997/1/29 0:00,0.68,1.05,0.49,0.2,1.49,0.2
760,1997/1/30 0:00,0.65,0.97,0.48,0.2,1.49,0.2
761,1997/1/31 0:00,0.63,0.93,0.47,0.2,1.54,0.2
762,1997/2/1 0:00,0.56,0.89,0.43,0.2,1.52,0.2
763,1997/2/2 0:00,0.54,0.87,0.4,0.2,1.5,0.2
764,1997/2/3 0:00,0.53,0.87,0.4,0.2,1.46,0.2
765,1997/2/4 0:00,0.52,0.86,0.4,0.2,1.49,0.2
766,1997/2/5 0:00,0.52,0.82,0.37,0.2,1.52,0.2
767,1997/2/6 0:00,0.45,0.81,0.4,0.2,1.56,0.2
768,1997/2/7 0:00,0.46,0.83,0.51,0.18,1.59,0.2
769,1997/2/8 0:00,0.46,0.78,0.47,0.2,1.63,0.2
770,1997/2/9 0:00,0.46,0.77,0.47,0.2,1.66,0.2
771,1997/2/10 0:00,0.46,0.76,0.46,0.2,1.65,0.2
772,1997/2/11 0:00,0.46,0.8,0.47,0.2,1.64,0.2
773,1997/2/12 0:00,0.43,0.81,0.41,0.2,1.5,0.2
774,1997/2/13 0:00,0.42,0.81,0.4,0.2,1.39,0.2
775,1997/2/14 0:00,0.41,0.84,0.39,0.2,1.33,0.2
776,1997/2/15 0:00,0.38,0.82,0.36,0.2,1.2,0.2
777,1997/2/16 0:00,0.36,0.77,0.35,0.2,1.15,0.2
778,1997/2/17 0:00,0.36,0.73,0.35,0.2,1.12,0.2
779,1997/2/18 0:00,0.36,0.73,0.35,0.2,1.11,0.2
780,1997/2/19 0:00,0.2,0.75,0.34,0.2,1.13,0.2
781,1997/2/20 0:00,0.2,0.78,0.34,0.2,1.14,0.2
782,1997/2/21 0:00,0.2,0.86,0.33,0.2,1.15,0.2
783,1997/2/22 0:00,0.2,0.87,0.32,0.2,1.19,0.2
784,1997/2/23 0:00,0.2,0.92,0.31,0.2,1.24,0.2
785,1997/2/24 0:00,0.2,0.94,0.31,0.2,1.31,0.2
786,1997/2/25 0:00,0.2,0.99,0.32,0.2,1.35,0.2
787,1997/2/26 0:00,0.2,0.98,0.2,0.2,1.38,0.2
788,1997/2/27 0:00,0.2,0.95,0.2,0.2,1.37,0.2
789,1997/2/28 0:00,0.2,1.01,0.2,0.2,1.35,0.2
790,1997/3/1 0:00,0.2,0.99,0.2,0.2,1.31,0.2
791,1997/3/2 0:00,0.2,0.96,0.2,0.2,1.28,0.2
792,1997/3/3 0:00,0.2,0.95,0.2,0.2,1.27,0.2
793,1997/3/4 0:00,0.2,0.94,0.28,0.2,1.26,0.2
794,1997/3/5 0:00,0.2,0.93,0.2,0.2,1.26,0.2
795,1997/3/6 0:00,0.2,0.93,0.2,0.2,1.25,0.2
796,1997/3/7 0:00,0.2,0.92,0.2,0.2,1.3,0.2
797,1997/3/8 0:00,0.2,0.86,0.2,0.2,1.5,0.2
798,1997/3/9 0:00,0.2,0.86,0.2,0.2,1.57,0.2
799,1997/3/10 0:00,0.2,0.88,0.2,0.2,1.5,0.2
800,1997/3/11 0:00,0.2,0.94,0.2,0.2,1.22,0.2
801,1997/3/12 0:00,0.2,0.97,0.2,0.2,1.14,0.2
802,1997/3/13 0:00,0.2,0.97,0.2,0.2,1.17,0.2
803,1997/3/14 0:00,0.2,0.98,0.2,0.2,1.19,0.2
804,1997/3/15 0:00,0.2,0.99,0.2,0.2,1.2,0.2
805,1997/3/16 0:00,0.2,1,0.2,0.2,1.2,0.2
806,1997/3/17 0:00,0.2,0.99,0.2,0.2,1.21,0.2
807,1997/3/18 0:00,0.2,1.02,0.2,0.2,1.22,0.21
808,1997/3/19 0:00,0.2,1.03,0.2,0.2,1.21,0.2
809,1997/3/20 0:00,0.2,1.01,0.2,0.2,1.19,0.2
810,1997/3/21 0:00,0.2,1.02,0.2,0.2,1.18,0.2
811,1997/3/22 0:00,0.2,1.04,0.2,0.2,1.18,0.2
812,1997/3/23 0:00,0.2,1.07,0.2,0.2,1.18,0.2
813,1997/3/24 0:00,0.2,1.06,0.2,0.2,1.15,0.2
814,1997/3/25 0:00,0.2,1.05,0.2,0.2,1.17,0.2
815,1997/3/26 0:00,0.2,1.03,0.2,0.2,1.27,0.2
816,1997/3/27 0:00,0.2,1,0.2,0.2,1.32,0.2
817,1997/3/28 0:00,0.2,1.01,0.2,0.21,1.4,2.81
818,1997/3/29 0:00,0.2,1.1,0.2,0.21,1.43,2.91
819,1997/3/30 0:00,0.2,1.19,0.2,0.21,1.48,2.98
820,1997/3/31 0:00,0.2,1.29,0.2,0.21,1.52,3.09
821,1997/4/1 0:00,0.2,1.42,0.2,1.65,1.57,3.14
822,1997/4/2 0:00,0.2,1.44,0.2,1.78,1.56,3.59
823,1997/4/3 0:00,0.2,1.32,0.2,1.97,1.65,3.97
824,1997/4/4 0:00,0.2,1.25,0.2,2.07,1.72,4.06
825,1997/4/5 0:00,0.2,1.24,0.2,2.16,1.67,4.23
826,1997/4/6 0:00,0.2,1.24,0.2,2.28,1.66,4.48
827,1997/4/7 0:00,0.2,1.24,0.2,2.28,1.63,4.42
828,1997/4/8 0:00,0.2,1.3,0.2,2.41,1.56,4.19
829,1997/4/9 0:00,0.2,1.38,0.2,2.4,1.43,3.91
830,1997/4/10 0:00,0.2,1.44,0.2,2.44,1.68,3.75
831,1997/4/11 0:00,0.2,1.46,0.2,2.64,1.63,3.84
832,1997/4/12 0:00,0.2,1.45,0.2,2.72,1.72,3.93
